cell,X2,Y2,DataType,dbsumneg,SitePrimary,Histology,HistSubtype1,SitePrimaryCount,DataGood
AMO-1,cmpd X,cmpd B,viability,-1.10666,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd C,viability,-1.74354,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd D,viability,-1.74335,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd E,viability,-6.30669,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd F,viability,-2.84063,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd A,viability,-0.71363,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd B,viability,-1.70681,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd C,viability,-1.50546,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd D,viability,-0.29294,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd E,viability,-3.55237,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd F,viability,-1.58939,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd A,growth,-2.2767,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd B,growth,-0.74089,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd C,growth,-1.53618,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd D,growth,-1.34054,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd E,growth,-3.74255,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd X,cmpd F,growth,-2.09856,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd A,growth,-0.53015,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd B,growth,-1.13103,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd C,growth,-0.92189,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd D,growth,-0.44133,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd E,growth,-2.13679,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AMO-1,cmpd Y,cmpd F,growth,-1.2303,Haem Or Lymph,Lymphoid_Neoplasm,Plasma_Cell_Myeloma,43,yes
AsPC-1,cmpd X,cmpd B,viability,-1.78215,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd C,viability,-2.02621,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd D,viability,-3.36172,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd E,viability,-2.89,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd F,viability,-1.04561,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd A,viability,-1.72065,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd B,viability,-2.40116,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd C,viability,-0.68581,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd D,viability,-0.7639,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd E,viability,-3.25001,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd F,viability,-1.49088,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd B,growth,-1.80056,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd C,growth,-2.10727,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd D,growth,-3.52914,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd E,growth,-3.06409,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd F,growth,-1.06858,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd A,growth,-1.79318,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd B,growth,-2.62585,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd C,growth,-0.74291,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd D,growth,-0.78091,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd E,growth,-3.43854,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd Y,cmpd F,growth,-1.54429,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd A,viability,-4.31506,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
AsPC-1,cmpd X,cmpd A,growth,-4.62165,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BC3,cmpd X,cmpd A,viability,-3.3982,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd B,viability,-1.94747,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd C,viability,-0.79808,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd D,viability,-0.21468,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd E,viability,-2.23178,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd F,viability,-0.64961,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd A,viability,-5.14638,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd B,viability,-4.39379,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd C,viability,-0.33078,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd D,viability,-0.19572,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd E,viability,-0.64544,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd F,viability,-1.19609,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd A,growth,-2.76707,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd B,growth,-1.66477,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd C,growth,-0.89802,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd D,growth,-0.21478,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd E,growth,-1.744,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd X,cmpd F,growth,-0.70012,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd A,growth,-3.95709,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd B,growth,-3.66448,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd C,growth,-0.29295,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd D,growth,-0.17195,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd E,growth,-0.75585,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BC3,cmpd Y,cmpd F,growth,-1.1745,Haem Or Lymph,Haem Or Lymph,Haem Or Lymph,43,yes
BDCM,cmpd X,cmpd A,viability,-1.20725,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd B,viability,-1.75547,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd C,viability,-1.01823,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd D,viability,-0.62731,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd E,viability,-0.69538,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd F,viability,-0.69137,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd A,viability,-1.17523,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd B,viability,-2.52485,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd C,viability,-0.75561,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd D,viability,-0.13045,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd E,viability,-1.11568,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd F,viability,-0.6591,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd A,growth,-0.9589,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd B,growth,-1.37496,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd C,growth,-0.81758,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd D,growth,-0.49861,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd E,growth,-0.64979,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd X,cmpd F,growth,-0.60571,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd A,growth,-0.57984,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd B,growth,-1.64279,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd C,growth,-0.43708,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd D,growth,-0.21201,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd E,growth,-0.68918,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BDCM,cmpd Y,cmpd F,growth,-0.47427,Haem Or Lymph,Lymphoid_Neoplasm,Acute_Lymphoblastic_B_Cell_Leukaemia,43,yes
BT-20,cmpd X,cmpd A,viability,-5.29907,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd B,viability,-2.47565,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd C,viability,-4.23095,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd D,viability,-1.09376,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd E,viability,-7.43597,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd F,viability,-2.01186,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd A,viability,-3.82544,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd B,viability,-4.09156,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd C,viability,-3.28879,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd D,viability,-0.33187,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd E,viability,-3.33519,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd F,viability,-0.85594,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd A,growth,-3.41451,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd B,growth,-1.5898,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd C,growth,-2.95921,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd D,growth,-0.58262,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd E,growth,-4.79452,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd X,cmpd F,growth,-1.56223,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd A,growth,-2.39842,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd B,growth,-3.34909,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd C,growth,-2.50097,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd D,growth,-0.31287,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd E,growth,-2.50332,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-20,cmpd Y,cmpd F,growth,-0.78153,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd A,viability,-2.77203,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd B,viability,-2.01972,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd C,viability,-2.992,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd D,viability,-2.38514,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd E,viability,-4.92433,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd F,viability,-2.43158,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd A,viability,-2.06847,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd B,viability,-2.93809,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd C,viability,-1.2298,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd D,viability,-0.2273,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd E,viability,-3.52675,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd F,viability,-0.66798,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd A,growth,-2.57304,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd B,growth,-1.91503,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd C,growth,-2.79795,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd D,growth,-2.1903,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd E,growth,-4.66938,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd X,cmpd F,growth,-2.29453,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd A,growth,-1.99449,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd B,growth,-2.83415,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd C,growth,-1.16209,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd D,growth,-0.2208,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd E,growth,-3.38352,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-474,cmpd Y,cmpd F,growth,-0.63153,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd A,viability,-5.93207,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd B,viability,-3.39419,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd C,viability,-1.6847,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd D,viability,-3.55342,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd E,viability,-6.90949,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd F,viability,-3.63407,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd A,viability,-1.9399,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd B,viability,-1.77568,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd C,viability,-1.13114,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd D,viability,-0.58969,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd E,viability,-1.43313,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd F,viability,-1.49601,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd A,growth,-5.25136,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd B,growth,-2.98718,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd C,growth,-1.41847,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd D,growth,-2.85585,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd E,growth,-5.83203,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd X,cmpd F,growth,-3.18609,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd A,growth,-1.61279,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd B,growth,-1.57724,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd C,growth,-0.98518,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd D,growth,-0.49795,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd E,growth,-1.34144,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BT-549,cmpd Y,cmpd F,growth,-1.31629,Breast,Carcinoma,Ductal_Carcinoma,15,yes
BxPC-3,cmpd X,cmpd B,viability,-1.21247,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd C,viability,-1.02807,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd D,viability,-0.85691,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd E,viability,-3.70172,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd F,viability,-0.97347,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd A,viability,-0.42607,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd B,viability,-1.71807,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd C,viability,-0.19002,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd D,viability,-0.10756,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd E,viability,-1.42607,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd F,viability,-0.19225,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd B,growth,-1.62062,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd C,growth,-1.06339,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd D,growth,-1.28075,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd E,growth,-4.82306,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd F,growth,-1.11504,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd A,growth,-0.44786,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd B,growth,-2.10935,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd C,growth,-0.18037,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd D,growth,-0.05478,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd E,growth,-1.69074,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd Y,cmpd F,growth,-0.25925,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd A,viability,-4.32756,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
BxPC-3,cmpd X,cmpd A,growth,-6.748,Pancreas,Carcinoma,Ductal_Carcinoma,17,yes
Ca127,cmpd X,cmpd B,viability,-0.90372,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd C,viability,-2.10557,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd D,viability,-1.72388,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd E,viability,-7.17516,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd F,viability,-1.97051,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd A,viability,-5.67423,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd B,viability,-2.6365,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd C,viability,-1.06303,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd D,viability,-1.08914,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd E,viability,-5.18553,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd F,viability,-0.50413,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd B,growth,-1.29819,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd C,growth,-1.20483,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd D,growth,-1.10399,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd E,growth,-5.14968,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd F,growth,-1.98716,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd A,growth,-2.98749,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd B,growth,-1.5334,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd C,growth,-0.58753,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd D,growth,-0.44744,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd E,growth,-3.4156,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd Y,cmpd F,growth,-0.86787,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd A,viability,-4.95539,#N/A,#N/A,#N/A,2,yes
Ca127,cmpd X,cmpd A,growth,-3.37206,#N/A,#N/A,#N/A,2,yes
CA46,cmpd X,cmpd A,viability,-3.63013,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd X,cmpd B,viability,-1.30375,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd X,cmpd C,viability,-1.47509,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd X,cmpd D,viability,-0.34892,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd X,cmpd E,viability,-1.96701,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd X,cmpd F,viability,-0.69806,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd Y,cmpd A,viability,-3.55701,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd Y,cmpd B,viability,-2.14043,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd Y,cmpd C,viability,-0.90923,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd Y,cmpd D,viability,-0.01519,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd Y,cmpd E,viability,-1.39884,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd Y,cmpd F,viability,-0.83468,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd X,cmpd A,growth,-1.35316,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd X,cmpd B,growth,-0.37717,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
CA46,cmpd X,cmpd C,growth,-0.63298,Haem Or Lymph,Lymphoid_Neoplasm,Burkitt_Lymphoma,43,yes
