X1,mgi_symbol,transcript_biotype,P2_Roska,P4_Roska,P6_Roska,P10_Roska,P2_KO,P4_KO,P6_KO,P10_KO
ENSMUSG00000020189,Osbpl8,protein_coding,7.344454470881394,7.405157631905008,7.24131528263167,7.655518680167342,4.582411179407824,5.711646129434631,4.477447249870813,4.472390502975596
ENSMUSG00000020220,Vps13d,protein_coding,7.7646037000961785,7.8001450257183595,7.825965695693192,7.704785708763204,5.419579216092156,6.338790469663907,6.037017581693321,6.091213244214109
ENSMUSG00000020246,Hcfc2,protein_coding,6.648240518534033,6.687213129370393,6.599756948536075,6.574440121656591,3.882691498704371,5.192635233000681,4.6137133322884,4.410734096313818
ENSMUSG00000020268,Lyrm7,protein_coding,3.001880866282676,3.4983825837924707,3.489071030663148,2.901539980333343,1.3021108037388287,1.3310628873712358,1.102114395031443,2.056010864433926
ENSMUSG00000020275,Rel,protein_coding,4.163831868797797,4.007065803546465,4.389835572864054,5.5962688879777085,1.7579098484907234,2.336994288584811,1.8090069265090305,2.5948426469747607
ENSMUSG00000020279,Il9r,protein_coding,3.6208741544399956,3.2732805880330855,4.4873039905052154,6.295454233260414,1.1731672913412736,0.9091920937132074,2.118175842411544,2.1846986436455813
ENSMUSG00000020280,Pus10,protein_coding,5.538899946734533,5.249109647689839,5.546716031554115,5.46760741887185,2.737775718012028,4.53111886403736,3.3310128948087425,3.6852110088256613
ENSMUSG00000020290,Xpo1,protein_coding,7.8060709312274374,7.757935674709146,7.948028247128344,7.9308897933612394,5.749825972296005,7.170646530790672,5.9152986529532425,6.356811141415777
ENSMUSG00000020300,Cpeb4,protein_coding,7.219253460154173,7.322225193386839,7.367217868202734,7.780640000448061,5.103266610467884,6.20663786485864,5.687362321449176,5.741338079828751
ENSMUSG00000020308,Tpgs1,protein_coding,3.6860924700665443,2.9640482684901777,3.1181176191368385,4.348839903408706,2.7197587280894138,2.21783133522122,2.8789293563239,2.950492526439838
ENSMUSG00000020309,Chac2,protein_coding,2.2502005489022667,2.1847438125096645,2.33352239950531,3.0871388291386737,0,2.1086263386288855,1.9737207723751844,2.696021527058198
ENSMUSG00000020315,Sptbn1,protein_coding,9.138822623354576,9.33931846888299,9.215791983123792,9.324592916182478,6.710405763419716,7.537809549781337,7.242587373982782,7.689263825021103
ENSMUSG00000020319,Wdpcp,protein_coding,4.445247702806085,3.890255379990485,4.7297122509700475,4.634019067458148,2.304071614386291,3.6859155895583893,3.590947226619254,4.065558595877075
ENSMUSG00000020326,Ccng1,protein_coding,6.66598627554852,6.377571296893764,7.086252242454784,7.206736704101514,3.4419070020800144,5.150313461281217,4.692125387757812,5.066874483353539
ENSMUSG00000020340,Cyfip2,protein_coding,8.161058411472416,7.945487086585066,8.20651188139147,8.636575160108412,6.315513196561433,6.213193345172111,6.164809132213117,6.766534193326847
ENSMUSG00000020357,Flt4,protein_coding,2.986547771283644,1.8148385639820366,3.3191700410011236,4.97008889507377,0.6319985107225746,0.7307154485215771,1.0729568407870516,1.9447780692060552
ENSMUSG00000020389,Cdkl3,protein_coding,4.860510422462637,4.578336763150783,5.249687590933114,4.794009457520618,2.811310291791582,3.532896244446945,2.8586349243396962,3.6574786462729456
ENSMUSG00000020397,Med7,protein_coding,4.388776252654614,4.479948104189721,5.025650340356316,4.892412366592536,3.8517013258864594,4.373548770369467,3.0039037047889843,3.51342857387373
ENSMUSG00000020415,Pttg1,protein_coding,4.601508510778383,3.7602563038530383,4.650278859944064,5.46469095483422,3.8671714046342642,3.641645072404641,1.1603890916739827,2.5030975396247834
ENSMUSG00000020431,Adcy1,protein_coding,6.064889586244489,7.001249815226489,5.884549776213964,7.2822247229587065,2.6330791443053494,4.01232018804709,3.1990486427276346,4.131463622186567
ENSMUSG00000020435,Osbp2,protein_coding,6.064100387838837,5.340080451959723,6.840759859815325,7.969363448043171,3.3972621930755316,3.4907029396053995,5.374763785274547,7.079961228778294
ENSMUSG00000020436,Gabrg2,protein_coding,6.228055940447663,6.277749113016731,6.663591384005753,6.737282417670315,2.952750439691405,4.777128678997391,4.790273014165497,4.934627687080171
ENSMUSG00000020544,Cox11,protein_coding,4.243875013772407,3.9770770102968394,4.433484613791998,4.6704903323260805,2.160781537080583,3.187707417935589,2.9819218930574936,3.1399001611043524
ENSMUSG00000020546,Stxbp4,protein_coding,6.269062588700505,6.602923496984346,6.576525356644275,6.354194591734609,4.137462413075428,5.427150086486364,4.7692954844516136,4.4133223415684215
ENSMUSG00000020548,1700086D15Rik,protein_coding,1.6959448344999342,2.0201640224842214,1.5341740170579272,1.4569746573084692,0,0,0,0.3160397585807193
ENSMUSG00000020561,Twistnb,protein_coding,4.783142732502515,4.679302639704998,4.766662686961953,4.589873537474321,2.3949824913380535,3.2128905688121354,1.5638361118429192,2.68463933860153
ENSMUSG00000020570,Sypl,protein_coding,5.554773121823783,5.5462975446324165,5.407635807811257,5.66756377063677,3.4706358095517618,4.249457696517227,3.0212240817245974,3.3293969820166103
ENSMUSG00000020580,Rock2,protein_coding,7.723028425196681,7.803967644068942,7.840977250427389,7.549774055292027,5.412791436982629,6.390035085894414,5.404746562337191,4.988818998945613
ENSMUSG00000020581,Agr2,protein_coding,2.5007083772680767,1.30368695356232,2.3372267456811033,5.5520906689737055,0,0.0994543101580648,0,0.5751352125998994
ENSMUSG00000020589,Fam49a,protein_coding,3.9755071798202293,4.771066612525833,2.6190392599026393,1.3454731870948717,0.2427387716736093,3.8668345411915666,2.819568320011591,2.3065592138834297
ENSMUSG00000020590,Snx13,protein_coding,6.663300266733882,6.5263692356017025,6.911590293554152,6.971132680035764,4.2604656511307875,5.515455491754444,4.891081245454515,4.67080812827109
ENSMUSG00000020594,Pum2,protein_coding,8.499935849838337,8.55602521455609,8.530026217951553,8.432751851277647,6.506818407448707,7.710371507364909,6.6873085465494775,6.624617643284522
ENSMUSG00000020598,Nrcam,protein_coding,8.391497391070937,8.316895768403807,8.752284202244573,9.407225324758832,6.012224768022961,6.264676881791057,6.1853122026826055,7.856845848819874
ENSMUSG00000020599,Rgs9,protein_coding,9.150282046459509,8.820148522664823,9.279485886921762,9.52139090716531,5.454426506014539,6.510285011420145,7.280235227189243,8.124745330267867
ENSMUSG00000020604,Arsg,protein_coding,3.3401026016204196,2.5822911890549927,4.20580457556226,4.748782867786044,0.6319985107225746,2.315187579865299,2.6912662764292947,3.9959522243039363
ENSMUSG00000020635,Fkbp1b,protein_coding,1.165017846160587,3.5065768588659156,0.4599594747096161,0.23770528994264598,0.7700695877088173,0.7752341938075636,0.5426526998727167,0.5627539095401557
ENSMUSG00000020650,Bcap29,protein_coding,4.586814674184455,4.198080846639553,4.445660537357836,4.859495877666723,1.4878837883323932,3.979908863539149,2.0009962929088645,2.801146561115957
ENSMUSG00000020687,Cdc27,protein_coding,6.605328555804438,7.074029605979128,6.8561864724216175,6.815168559254668,4.600445225134313,5.913337289041349,4.629123759216375,4.590609003375434
ENSMUSG00000020701,Tmem132e,protein_coding,5.300540747462857,5.042258886553991,4.378057906344214,2.7385636289169892,3.4502371362114976,2.1695057134673466,2.4092714573623946,1.759339270965415
ENSMUSG00000020716,Nf1,protein_coding,8.611586532198373,8.638442104793347,8.71315329671862,8.766685446451744,5.193330730173497,6.166721418168856,5.536371643705859,5.106304343314193
ENSMUSG00000020721,Helz,protein_coding,7.956492591237495,8.044409411353975,7.900997031572225,7.818519048298995,5.411257790663784,5.9554263960323,5.737452849545338,5.511306572720357
ENSMUSG00000020738,Sumo2,protein_coding,3.622716755256231,3.692067652546986,3.027173466879851,3.467454536881325,4.218911606834084,1.3821746801195118,0.5275571264820831,0.9852338503727814
ENSMUSG00000020890,Gucy2e,protein_coding,7.311710081396927,6.946291504505711,8.181391289211637,8.89333275170546,3.742550961378679,4.324156575872396,5.702099397447546,7.306337438198403
ENSMUSG00000020907,Rcvrn,protein_coding,8.15868401905179,7.175452638445459,8.97875154601144,9.818016230974436,4.798619413379545,5.397708110626486,6.614548727132789,8.940685816338283
ENSMUSG00000020937,Plcd3,protein_coding,4.321745019402453,4.220458141440356,4.866041440656653,5.833171097987638,2.1696573451922756,1.68737723126258,2.9909716369988586,4.614048858576475
ENSMUSG00000020948,Klhl28,protein_coding,4.833501178888254,4.817820044258858,4.782920775344016,4.653821283644224,1.834029366852292,4.222476100744688,3.4774412737218277,2.9862495878111237
ENSMUSG00000020953,Coch,protein_coding,3.3636973575702056,2.9993625919871656,2.1988711848588434,2.9579252625840393,2.3873934874094793,1.6430875122376007,1.9462361513414677,1.6626539117867
ENSMUSG00000020954,Strn3,protein_coding,7.412365078308715,7.455913631050006,7.376550379648468,7.177092733843446,4.733124701576216,6.407290177867069,5.006301196870981,5.143769623096973
ENSMUSG00000020961,Ston2,protein_coding,5.449247298965091,5.191962715421064,5.327600397617771,6.05547220911292,3.1985783690747445,4.119338585933753,3.8328456595828184,3.7022440816142206
ENSMUSG00000020962,Gtf2a1,protein_coding,6.899663799716904,6.93522690578701,7.048030673578343,6.952109738929078,4.904819161296944,4.912111432180092,4.301125085779186,4.444624714853491
ENSMUSG00000021027,Ralgapa1,protein_coding,8.226325978064406,8.179081448341183,8.270895482024208,8.236866936156813,6.190238613281876,7.228903219384809,7.24699910507861,7.049814498128211
ENSMUSG00000021054,Sgpp1,protein_coding,5.595600352286099,5.708556901247584,6.150654892751864,6.33250123459234,3.2523766764255138,3.9659814636755817,3.6866556371073487,4.237173677432811
ENSMUSG00000021068,Nin,protein_coding,9.397984262675335,9.2344897023425645,9.127591913316369,7.743537091892855,6.988266895576219,8.213832265903083,7.645347664459464,7.245455541251738
ENSMUSG00000021098,4930447C04Rik,protein_coding,7.521470040923046,7.248989406686743,7.57555084479769,8.329947561252686,5.249626595938867,5.898534703253658,5.357173177654197,6.128030745060879
ENSMUSG00000021111,Papola,protein_coding,8.740767382844407,8.786782196856198,8.797593794416416,8.62944928984856,6.7480946115315,7.5902765257041205,6.561478569834387,6.397881013228017
ENSMUSG00000021123,Rdh12,protein_coding,5.535271049591477,3.99928723772979,6.331236281117188,7.657140120249029,2.482501800508396,3.4061196182258136,4.899736946740277,6.885266004385171
ENSMUSG00000021139,Gm20498,protein_coding,2.3550651334198567,2.639212175778988,2.5326005008306853,2.55585594849105,0,0.22221806558982876,0.6127083690895998,0.5751352125998994
ENSMUSG00000021188,Trip11,protein_coding,7.334797660281109,7.433406194664751,7.498909628157737,7.3828212639135575,4.819411142924244,5.81967120154829,5.118881890184301,5.37243004480116
ENSMUSG00000021198,Unc79,protein_coding,6.439210178166256,6.588720952490424,6.487420023290775,7.3640187998702045,3.7044566339435825,4.3641219308185875,4.365970225218626,4.658324883351739
ENSMUSG00000021221,Dpf3,protein_coding,4.103310746414432,3.69636081900288,4.276111269400131,5.337776171088354,1.4878837883323932,2.879607488728214,2.1666465666614063,2.5477574992081924
ENSMUSG00000021245,Mlh3,protein_coding,6.027886425445217,6.050983170518484,6.028914988588371,6.067994728928697,3.894198271226251,4.926224401178955,4.294185529223121,4.015659751988179
ENSMUSG00000021290,Atp5mpl,protein_coding,6.874387725549049,6.469791905651008,7.7511702901478685,7.49205049702739,4.579418794986671,5.526458609887219,4.717191903168448,4.920316417815882
ENSMUSG00000021302,Ggps1,protein_coding,5.707618274420403,5.550494714998956,5.973696601441754,5.670096425503057,3.475510796284938,5.088459714613992,4.5261692380218586,4.728885923991709
ENSMUSG00000021303,Gng4,protein_coding,1.6728889531532214,3.4411242345937882,1.2829717024479654,1.5729083894018199,0,1.1291217597663454,0.9897025706873195,1.4132885054772297
ENSMUSG00000021311,Mtr,protein_coding,4.792193688796097,4.814427652287772,5.0140749265618725,4.963564447898803,2.767312869533936,4.331668656654067,3.7560359762986337,3.7801277832338243
ENSMUSG00000021313,Ryr2,protein_coding,7.58633522287746,7.35326291329936,7.3329234522926035,7.407803007538508,3.7316830268923957,4.869197273911524,4.414771475224968,4.540229077954417
ENSMUSG00000021364,Elovl2,protein_coding,10.016995984468812,9.603192585854012,10.090724169515793,9.72790312201106,7.500817042042425,8.634150019181963,8.663989356019902,9.095685770238585
ENSMUSG00000021365,Nedd9,protein_coding,4.764098831648061,4.875740638954804,5.23858321912136,5.680508955719302,2.9680947648518377,3.3024181745492704,3.194269108339652,3.0069609079093893
ENSMUSG00000021384,Susd3,protein_coding,3.502695544227824,2.2360950019903885,3.134378994014306,4.955283924033844,2.7475320163853496,0.9436278227698842,1.9634778416437149,2.9862495878111237
ENSMUSG00000021488,Nsd1,protein_coding,9.427453712433195,9.463685462512453,9.47276650204174,9.30335779665368,7.115287968121428,8.042001542365554,7.714482437658911,7.5964859837985506
ENSMUSG00000021508,Cxcl14,protein_coding,3.525798246729987,3.18177819585269,4.257176439307638,3.2343199994297707,2.589823207155729,2.651809255734559,1.9354579162423804,0.9759259366029224
ENSMUSG00000021510,Zfp729a,protein_coding,3.8972869702351627,4.231702555317165,4.40607893148685,4.517434947531559,1.56579910927729,3.742768003869185,2.4750382991639284,2.833038448731342
ENSMUSG00000021514,Zfp369,protein_coding,6.268940754479287,6.416051963750702,6.4084093655351255,6.192935052346796,3.829692495929006,4.926566064645785,4.43312051611353,4.035101694440565
ENSMUSG00000021557,Agtpbp1,protein_coding,7.9809403177668425,7.932678542395691,8.204421853806474,8.845295869253436,5.407773861880111,6.202688257812626,6.203832720309217,6.895423787997489
ENSMUSG00000021591,Glrx,protein_coding,3.629735132864101,3.37019174916397,3.585133693578673,4.125463375844295,0.9382359283817995,3.2242078703657535,2.487433158686816,2.7016791223997356
ENSMUSG00000021636,Marveld2,protein_coding,2.0508648499574202,1.8695503483353495,1.7185717388109345,2.0833113301400163,0,0.8704248046221493,0.6809966343676422,1.5527736429911347
ENSMUSG00000021668,Polk,protein_coding,5.745140712105626,5.5623843362303775,5.985970676986896,6.156940418638858,2.6522044425094418,4.112619518533761,4.077178029904794,4.598391777815138
ENSMUSG00000021676,Iqgap2,protein_coding,2.7272691868986327,3.934724792838644,3.5036865887857913,4.291054982388173,2.432340010136829,3.374299762917851,1.6542652537559976,1.2817031491377302
ENSMUSG00000021687,Scamp1,protein_coding,8.275036865455549,8.293374138659521,8.575091708269271,8.71545786529921,5.688864137033903,6.530448364364251,6.5025255312964125,7.0671689329297225
ENSMUSG00000021690,Jmy,protein_coding,7.925875205961993,7.776704492594294,7.910388084341403,7.766999138411685,5.5087421144347495,6.386652213439036,5.792427606164314,5.671569329277647
ENSMUSG00000021696,Elovl7,protein_coding,4.0018200208285055,3.3139984050362252,4.661482861706874,6.051208389146088,0,0.4899739382946858,0.38869048292586944,2.390351481385635
ENSMUSG00000021700,Rab3c,protein_coding,4.652098533847436,5.74790491126251,3.089078982757452,4.083445158684251,0.45045749053476325,3.8428370064411608,3.1896231031963365,3.1399001611043524
ENSMUSG00000021704,Mtx3,protein_coding,6.809272030003187,6.865321938389583,6.822537475461142,6.957707849292142,4.598342371554373,5.811394318550466,4.7336450236347805,5.209606301871161
ENSMUSG00000021706,Zfyve16,protein_coding,6.431832809479814,6.297227619506688,6.61385432990486,6.576466041097589,4.536967963374954,5.496857675382021,4.561590552047072,4.9999037214730295
ENSMUSG00000021708,Rasgrf2,protein_coding,8.004415986127093,7.72975152023394,8.363188951475129,8.673386674955193,5.404092436638238,6.093873922846609,6.26461515339734,7.180674790964358
ENSMUSG00000021712,Trim23,protein_coding,6.068108151244035,6.181635094583472,6.082338263216577,5.93192712214602,4.079112268884523,5.507898182113116,4.3633242411188915,4.8068504501088345
ENSMUSG00000021730,Hcn1,protein_coding,7.816481339500681,7.619281796946593,8.04032642036328,8.256228340789523,5.580418089849579,5.977964547180898,5.82231149824355,6.274619835099924
ENSMUSG00000021733,Slc4a7,protein_coding,8.621000601303285,8.481187780327502,9.032408230629919,9.643395198014366,5.255224346907157,7.02587910932339,6.3273140651164805,7.051833762818676
ENSMUSG00000021738,Atxn7,protein_coding,6.9326265374258265,6.8038397693850525,6.912127947091455,7.09614546415446,4.108582319058516,5.283964614673457,5.059500655025458,5.145723186421571
ENSMUSG00000021770,Samd8,protein_coding,6.877212363328562,6.762406522140337,7.48374664677602,7.850901765006141,4.19040937301704,5.369431677282134,4.839285659068536,5.32811777332347
